公告-yuanzl77,#genre#
宁夏卫视,http://222.71.55.147:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0$LR—IPV4【线路5】
宁夏卫视,http://171.38.148.188:9003/hls/64/index.m3u8$LR—IPV4【线路6】
宁夏卫视,http://112.234.22.76:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路7】
宁夏卫视,http://47.100.209.208:20002/738910535$LR—IPV4【线路8】
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=551474d02bee1c160e1692e22c45ddba&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR—IPV4【线路9】
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=e1236348f815c36a0429357e5b5c5f10&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR—IPV4【线路10】
宁夏卫视,https://live.264788.xyz/channel/ningxiaweishi?streamid=1b2952717a920173e66d4a348f9dcb5c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR—IPV4【线路11】
青海卫视,http://123.118.55.165:45237/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路1】
青海卫视,http://123.118.53.84:45237/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路2】
青海卫视,http://171.38.148.188:9003/hls/82/index.m3u8$LR—IPV4【线路3】
青海卫视,http://112.234.22.76:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路4】
青海卫视,http://47.100.209.208:20002/947472506$LR—IPV4【线路5】
山东卫视,http://112.123.243.37:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$LR—IPV4【线路1】
山东卫视,http://119.166.53.110:9901/tsfile/live/0002_17.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路2】
山东卫视,http://119.166.53.110:9901/tsfile/live/0002_56.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路3】
山东卫视,http://123.118.55.165:45237/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路4】
山东卫视,http://123.118.53.84:45237/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路5】
山东卫视,http://120.237.39.10:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路6】
山东卫视,http://111.59.24.227:8181/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路7】
山东卫视,http://111.59.24.227:8181/tsfile/live/0131_2.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路8】
山东卫视,http://1.192.153.44:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路9】
山东卫视,http://139.227.21.22:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路10】
山东卫视,http://218.1.138.153:9003/hls/25/index.m3u8$LR—IPV4【线路11】
山东卫视,http://113.57.140.161:10081/newlive/live/hls/35/live.m3u8$LR—IPV4【线路12】
山东卫视,http://118.122.144.115:8888/newlive/live/hls/35/live.m3u8$LR—IPV4【线路13】
山东卫视,http://171.38.148.188:9003/hls/61/index.m3u8$LR—IPV4【线路14】
山东卫视,http://120.40.39.246:352/newlive/live/hls/35/live.m3u8$LR—IPV4【线路15】
天津卫视,http://112.123.243.37:50085/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$LR—IPV4【线路1】
天津卫视,http://119.166.53.110:9901/tsfile/live/0002_64.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路2】
天津卫视,http://221.7.175.154:8445/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路3】
天津卫视,http://123.118.55.165:45237/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路4】
天津卫视,http://123.118.53.84:45237/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路5】
天津卫视,http://120.198.95.220:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路6】
天津卫视,http://120.237.39.10:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路7】
天津卫视,http://111.59.24.227:8181/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路8】
天津卫视,http://218.1.138.153:9003/hls/23/index.m3u8$LR—IPV4【线路9】
天津卫视,http://61.240.38.227:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路10】
天津卫视,http://112.234.22.76:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路11】
海南卫视,http://112.234.22.76:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路1】
海南卫视,http://47.100.209.208:20002/947472502$LR—IPV4【线路2】
新疆卫视,http://112.123.243.37:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$LR—IPV4【线路1】
新疆卫视,http://119.166.53.110:9901/tsfile/live/0002_42.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路2】
新疆卫视,http://123.118.55.165:45237/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路3】
新疆卫视,http://123.118.53.84:45237/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路4】
新疆卫视,http://1.192.153.44:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路5】
新疆卫视,http://222.71.55.147:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0$LR—IPV4【线路6】
新疆卫视,http://171.38.148.188:9003/hls/72/index.m3u8$LR—IPV4【线路7】
新疆卫视,http://112.234.22.76:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路8】
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=4f481f56ae39ce5d24203471de9df635&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR—IPV4【线路9】
云南卫视,http://112.123.243.37:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$LR—IPV4【线路1】
云南卫视,http://139.214.181.159:9901/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路2】
云南卫视,http://123.118.55.165:45237/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路3】
云南卫视,http://123.118.53.84:45237/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路4】
云南卫视,http://120.198.95.220:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路5】
云南卫视,http://120.237.39.10:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路6】
云南卫视,http://1.192.153.44:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路7】
云南卫视,http://171.38.148.188:9003/hls/66/index.m3u8$LR—IPV4【线路8】
西藏卫视,http://112.123.243.37:50085/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$LR—IPV4【线路1】
西藏卫视,http://221.7.175.154:8445/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路2】
西藏卫视,http://123.118.53.84:45237/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路3】
西藏卫视,http://222.71.55.147:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0$LR—IPV4【线路4】
西藏卫视,http://171.38.148.188:9003/hls/74/index.m3u8$LR—IPV4【线路5】
西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=4b4e8ea919f1cfd5e43deed1d1675251&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR—IPV4【线路6】
海峡卫视,http://113.57.140.161:10081/newlive/live/hls/27/live.m3u8$LR—IPV4【线路1】
海峡卫视,http://118.122.144.115:8888/newlive/live/hls/27/live.m3u8$LR—IPV4【线路2】
海峡卫视,http://120.40.39.246:352/newlive/live/hls/27/live.m3u8$LR—IPV4【线路3】
海峡卫视,http://47.100.209.208:20002/849119120$LR—IPV4【线路4】
海峡卫视,http://119.233.255.62:1234/849119120$LR—IPV4【线路5】
兵团卫视,http://112.123.243.37:50085/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0$LR—IPV4【线路1】
兵团卫视,http://119.166.53.110:9901/tsfile/live/0002_44.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路2】
兵团卫视,http://221.7.175.154:8445/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路3】
兵团卫视,http://111.59.24.227:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路4】
兵团卫视,http://222.71.55.147:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=0&authid=0$LR—IPV4【线路5】
兵团卫视,http://112.234.22.76:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路6】
兵团卫视,http://47.100.209.208:20002/956923145$LR—IPV4【线路7】
兵团卫视,http://119.233.255.62:1234/956923145$LR—IPV4【线路8】
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8$LR—IPV4
农林卫视,http://119.166.53.110:9901/tsfile/live/0002_45.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路1】
农林卫视,http://111.59.24.227:8181/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路2】
农林卫视,http://112.234.22.76:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路3】
农林卫视,http://119.233.255.62:1234/956904896$LR—IPV4【线路4】
三沙卫视,http://119.166.53.110:9901/tsfile/live/0002_60.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路1】
三沙卫视,http://171.38.148.188:9003/hls/78/index.m3u8$LR—IPV4【线路2】
三沙卫视,http://47.100.209.208:20002/961023778$LR—IPV4【线路3】
延边卫视,https://srs.iyb983.cn/video/CYS/index.m3u8$LR—IPV4【线路1】
延边卫视,https://srs.iyb983.cn:443/video/CYS/index.m3u8$LR—IPV4【线路2】
港·澳·台,#genre#
凤凰中文,http://120.198.95.220:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路1】
凤凰中文,http://120.237.39.10:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路2】
凤凰中文,http://zmgd.zyrnet.com:8888/hls/110/index.m3u8$LR—IPV4【线路3】
凤凰中文,http://r.jdshipin.com/cCCzW$LR—IPV4【线路4】
凤凰中文,http://cdn6.163189.xyz/163189/fhzw$LR—IPV4【线路5】
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw$LR—IPV4【线路6】
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路1】
凤凰资讯,http://120.198.95.220:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路2】
凤凰资讯,http://120.237.39.10:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路3】
凤凰资讯,http://zmgd.zyrnet.com:8888/hls/109/index.m3u8$LR—IPV4【线路4】
凤凰资讯,http://r.jdshipin.com/0Rp07$LR—IPV4【线路5】
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$LR—IPV4【线路6】
凤凰香港,https://cdn.qd.je/163189/fhhk$LR—IPV4【线路1】
凤凰香港,http://r.jdshipin.com/yDoTN$LR—IPV4【线路2】
凤凰香港,http://r.jdshipin.com/NfC0f$LR—IPV4【线路3】
凤凰香港,http://cdn6.163189.xyz/163189/fhhk$LR—IPV4【线路4】
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk$LR—IPV4【线路5】
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路1】
凤凰卫视,http://171.38.148.188:9003/hls/110/index.m3u8$LR—IPV4【线路2】
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$LR—IPV4
Viutv,http://php.jdshipin.com:8880/PLTV/iptv.php?id=viutv$LR—IPV4
翡翠台,http://120.198.95.220:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路1】
翡翠台,http://120.237.39.10:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路2】
翡翠台,https://cdn3.indevs.in/stream/tvb/fct/$LR—IPV4【线路3】
翡翠台,http://r.jdshipin.com/qClQf$LR—IPV4【线路4】
翡翠台,http://r.jdshipin.com/qrfbg$LR—IPV4【线路5】
翡翠台,http://r.jdshipin.com/62WM7$LR—IPV4【线路6】
翡翠台,http://r.jdshipin.com/n90gt$LR—IPV4【线路7】
翡翠台,http://r.jdshipin.com/GeWKr$LR—IPV4【线路8】
明珠台,https://cdn.qd.je/163189/mzt$LR—IPV4【线路1】
明珠台,http://r.jdshipin.com/ZQ4kN$LR—IPV4【线路2】
明珠台,http://r.jdshipin.com/jUx8K$LR—IPV4【线路3】
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2$LR—IPV4【线路4】
无线新闻,http://r.jdshipin.com/CkuBd$LR—IPV4【线路1】
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxw$LR—IPV4【线路2】
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$LR—IPV4
靖天资讯,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv065$LR—IPV4【线路1】
靖天资讯,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv065$LR—IPV4【线路2】
少儿频道,#genre#
卡酷少儿,http://111.59.139.82:11888/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4
金鹰卡通,http://221.7.175.154:8445/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路1】
金鹰卡通,http://120.198.95.220:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路2】
金鹰卡通,http://120.237.39.10:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&down=1$LR—IPV4【线路3】
金鹰卡通,http://1.192.153.44:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路4】
金鹰卡通,http://171.38.148.188:9003/hls/50/index.m3u8$LR—IPV4【线路5】
金鹰卡通,http://112.234.22.76:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路6】
影视频道,#genre#
CHC动作电影,http://119.166.53.110:9901/tsfile/live/0002_68.m3u8?key=txiptv&playlive=1&authid=0$LR—IPV4【线路1】
CHC动作电影,http://171.38.148.188:9003/hls/100/index.m3u8$LR—IPV4【线路2】
CHC动作电影,http://47.100.209.208:20002/644368714$LR—IPV4【线路3】
CHC家庭影院,http://171.38.148.188:9003/hls/112/index.m3u8$LR—IPV4【线路1】
CHC家庭影院,http://47.100.209.208:20002/644368373$LR—IPV4【线路2】
纬来电影,https://smt.iktv.ddns-ip.net/Smart.php?id=videolandmovie$LR—IPV4
靖天映画,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv055$LR—IPV4
靖天戏剧,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv058$LR—IPV4【线路1】
靖天戏剧,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv058$LR—IPV4【线路2】
靖天戏剧,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv058$LR—IPV4【线路3】

